Township,Area,State,Tenure,Type,Median_Price,Median_PSF,Transactions,Price_per_Transaction,HighDemand,PriceTier,Freehold_Flag,Is_Central,Log_Median_Price,Log_Median_PSF,Area_Transaction_Intensity,State_Price_Tier,Township_Uniqueness_Index,Price_to_PSF_Ratio,Tenure_Type_Interaction,Is_Capital_City,Transaction_Volume_Flag
TAMAN ASA JAYA,Kajang,Selangor,Freehold,Terrace House,485000.0,389.0,12,37307.692307692305,0,High,1,0,13.091906231773164,5.966146739123692,Medium,Tier 1: High-Cost State,2,1246.7866323907456,Freehold_Terrace House,0,Medium_Volume
TAMAN JUMBO,Penampang,Sabah,Leasehold,Terrace House,350000.0,390.0,12,26923.076923076922,0,High,0,0,12.765691290604371,5.968707559985366,Low,Tier 3: Low-Cost State,2,897.4358974358975,Leasehold_Terrace House,0,Medium_Volume
TAMAN SERI JAROMAS,Jenjarom,Selangor,Freehold,"Semi D, Terrace House",790000.0,272.0,12,60769.230769230766,0,Medium,1,0,13.579789490265188,5.60947179518496,Low,Tier 1: High-Cost State,2,2904.4117647058824,"Freehold_Semi D, Terrace House",0,Medium_Volume
SRI AWANA,Skudai,Johor,Freehold,Town House,280000.0,274.0,12,21538.46153846154,0,Medium,1,0,12.54254845357358,5.616771097666572,High,Tier 1: High-Cost State,2,1021.8978102189781,Freehold_Town House,0,Medium_Volume
Desa Baiduri,Ayer Itam,Penang,Leasehold,Flat,190000.0,309.0,12,14615.384615384615,0,Medium,0,0,12.154784614286667,5.736572297479192,Medium,Tier 2: Medium-Cost State,2,614.8867313915857,Leasehold_Flat,0,Medium_Volume
Crystal Creek Resort,Taiping,Perak,Freehold,Condominium,300000.0,220.0,12,23076.923076923078,0,Low,1,0,12.611541086966115,5.3981627015177525,Low,Tier 3: Low-Cost State,2,1363.6363636363637,Freehold_Condominium,0,Medium_Volume
Taman Sri Cahaya,Kuching,Sarawak,Leasehold,"Flat, Apartment",65500.0,139.0,12,5038.461538461538,0,Low,0,0,11.089820688682373,4.941642422609304,Medium,Tier 2: Medium-Cost State,2,471.2230215827338,"Leasehold_Flat, Apartment",0,Medium_Volume
Apartment Seri Teluki,Hulu Selangor,Selangor,Freehold,Flat,150000.0,192.0,12,11538.461538461539,0,Low,1,0,11.918397239722838,5.262690188904886,Low,Tier 1: High-Cost State,2,781.25,Freehold_Flat,0,Medium_Volume
Mont Kiara Aman,Mont Kiara,Kuala Lumpur,Freehold,Condominium,1475000.0,650.0,12,113461.53846153847,0,High,1,0,14.204169225721929,6.478509642208569,Medium,Tier 1: High-Cost State,2,2269.230769230769,Freehold_Condominium,1,Medium_Volume
Platinum Lake PV 12,Setapak,Kuala Lumpur,Leasehold,Condominium,475000.0,381.0,12,36538.46153846154,0,High,0,0,13.07107218827772,5.945420608606575,Medium,Tier 1: High-Cost State,2,1246.719160104987,Leasehold_Condominium,1,Medium_Volume
Idaman Lavender 3,Sungai Ara,Penang,Freehold,Apartment,340000.0,452.0,12,26153.846153846152,0,High,1,0,12.73670383776449,6.115892125483034,Low,Tier 2: Medium-Cost State,2,752.212389380531,Freehold_Apartment,0,Medium_Volume
Paradiso Nuova (Merak Kayangan),Iskandar Puteri (Nusajaya),Johor,Freehold,Condominium,708000.0,485.0,12,54461.53846153846,0,High,1,0,13.470200785104238,6.186208623900494,High,Tier 1: High-Cost State,2,1459.7938144329896,Freehold_Condominium,0,Medium_Volume
Green Avenue Condominium,Bukit Jalil,Kuala Lumpur,Freehold,Condominium,452500.0,421.0,12,34807.692307692305,0,High,1,0,13.022545252064427,6.045005314036012,Low,Tier 1: High-Cost State,2,1074.8218527315914,Freehold_Condominium,1,Medium_Volume
Azuria Condominium,Tanjung Bungah,Penang,Freehold,Condominium,289000.0,419.0,12,22230.76923076923,0,High,1,0,12.574185427296195,6.040254711277414,Low,Tier 2: Medium-Cost State,2,689.7374701670644,Freehold_Condominium,0,Medium_Volume
Mutiara Magna,Kepong,Kuala Lumpur,Leasehold,Flat,220000.0,326.0,12,16923.076923076922,0,Medium,0,0,12.301387370778713,5.7899601708972535,Medium,Tier 1: High-Cost State,2,674.8466257668712,Leasehold_Flat,1,Medium_Volume
Seroja,Setia Alam,Selangor,Freehold,Flat,200000.0,300.0,12,15384.615384615385,0,Medium,1,0,12.206077645517674,5.707110264748875,Medium,Tier 1: High-Cost State,2,666.6666666666666,Freehold_Flat,0,Medium_Volume
Pandan Residence,Tebrau,Johor,Leasehold,Service Residence,390000.0,423.0,12,30000.0,0,High,0,0,12.873904582205107,6.049733455231958,High,Tier 1: High-Cost State,2,921.9858156028369,Leasehold_Service Residence,0,Medium_Volume
Parkview Towers,Bukit Jambul,Penang,Leasehold,Apartment,370000.0,360.0,12,28461.53846153846,0,Medium,0,0,12.821260987319457,5.8888779583328805,Low,Tier 2: Medium-Cost State,2,1027.7777777777778,Leasehold_Apartment,0,Medium_Volume
Suria Kinrara,Bandar Kinrara,Selangor,Leasehold,Service Residence,181500.0,255.0,12,13961.538461538461,0,Medium,0,0,12.109016442313738,5.545177444479562,Medium,Tier 1: High-Cost State,2,711.7647058823529,Leasehold_Service Residence,0,Medium_Volume
28 Boulevard,Ampang,Selangor,Leasehold,Service Residence,335000.0,675.0,12,25769.23076923077,0,High,0,0,12.721888795877375,6.516193076042964,Medium,Tier 1: High-Cost State,2,496.2962962962963,Leasehold_Service Residence,0,Medium_Volume
Bayu Tasik 1,Cheras,Kuala Lumpur,Leasehold,Condominium,380000.0,420.0,12,29230.76923076923,0,High,0,0,12.847929163278053,6.042632833682381,High,Tier 1: High-Cost State,2,904.7619047619048,Leasehold_Condominium,1,Medium_Volume
Taman Pandan Cahaya,Ampang,Selangor,Leasehold,Flat,170000.0,275.0,12,13076.923076923076,0,Medium,0,0,12.04355959836804,5.62040086571715,Medium,Tier 1: High-Cost State,2,618.1818181818181,Leasehold_Flat,0,Medium_Volume
Palm Court Condominium,Brickfields,Kuala Lumpur,Leasehold,Condominium,367500.0,388.0,12,28269.23076923077,0,High,0,0,12.814481318719762,5.963579343618446,Low,Tier 1: High-Cost State,2,947.1649484536083,Leasehold_Condominium,1,Medium_Volume
Prestige III,Balik Pulau,Penang,Freehold,Apartment,192500.0,298.0,12,14807.692307692309,0,Medium,1,0,12.167856627501678,5.700443573390687,Low,Tier 2: Medium-Cost State,2,645.9731543624162,Freehold_Apartment,0,Medium_Volume
Taman Larkin Idaman Plot C,Johor Bahru,Johor,Leasehold,Apartment,265000.0,308.0,12,20384.615384615383,0,Medium,0,0,12.487488878546145,5.733341276897746,High,Tier 1: High-Cost State,2,860.3896103896104,Leasehold_Apartment,0,Medium_Volume
The Vyne,Sungai Besi,Kuala Lumpur,Leasehold,Condominium,467500.0,540.0,12,35961.53846153846,0,High,0,0,13.055156766746023,6.293419278846481,Low,Tier 1: High-Cost State,2,865.7407407407408,Leasehold_Condominium,1,Medium_Volume
Sierra East,Relau,Penang,Freehold,Condominium,786500.0,566.0,12,60500.0,0,High,1,0,13.575349272935478,6.340359303727752,Low,Tier 2: Medium-Cost State,2,1389.5759717314488,Freehold_Condominium,0,Medium_Volume
Menara Orkid,Sentul,Kuala Lumpur,Leasehold,Apartment,295000.0,347.0,12,22692.30769230769,0,Medium,0,0,12.59473402514672,5.8522024797744745,Low,Tier 1: High-Cost State,2,850.1440922190202,Leasehold_Apartment,1,Medium_Volume
Pangsapuri Pelangi,Georgetown,Penang,Leasehold,Flat,245000.0,348.0,12,18846.153846153848,0,Medium,0,1,12.409017571151187,5.855071922202427,Low,Tier 2: Medium-Cost State,2,704.0229885057471,Leasehold_Flat,0,Medium_Volume
Riana Green Condominium,Tropicana,Selangor,Leasehold,Condominium,495000.0,445.0,12,38076.92307692308,0,High,0,0,13.112315061750808,6.100318952020064,Low,Tier 1: High-Cost State,2,1112.3595505617977,Leasehold_Condominium,0,Medium_Volume
Taman Sri Harmoni,Kuching,Sarawak,Leasehold,Flat,66000.0,133.0,12,5076.923076923077,0,Low,0,0,11.097425172408931,4.897839799950911,Medium,Tier 2: Medium-Cost State,2,496.2406015037594,Leasehold_Flat,0,Medium_Volume
Subang Avenue,Subang Jaya,Selangor,Freehold,Service Residence,470000.0,470.0,12,36153.846153846156,0,High,1,0,13.060490101343552,6.154858094016418,High,Tier 1: High-Cost State,2,1000.0,Freehold_Service Residence,0,Medium_Volume
M City,Ampang,Kuala Lumpur,Freehold,Service Residence,530000.0,598.0,12,40769.230769230766,0,High,1,0,13.180634172318978,6.395261598115449,Medium,Tier 1: High-Cost State,2,886.2876254180602,Freehold_Service Residence,1,Medium_Volume
D'Inspire Residence (Inspira Bestari),Iskandar Puteri (Nusajaya),Johor,Freehold,Service Residence,446150.0,437.0,12,34319.230769230766,0,High,1,0,13.008412738724418,6.082218910376446,High,Tier 1: High-Cost State,2,1020.9382151029748,Freehold_Service Residence,0,Medium_Volume
Centrio Avenue,Gelugor,Penang,Freehold,Apartment,330000.0,483.0,12,25384.615384615383,0,High,1,0,12.706850963741102,6.182084906716632,Low,Tier 2: Medium-Cost State,2,683.2298136645962,Freehold_Apartment,0,Medium_Volume
Bukit Saujana,Ayer Itam,Penang,Freehold,Flat,220000.0,319.0,12,16923.076923076922,0,Medium,1,0,12.301387370778713,5.768320995793772,Medium,Tier 2: Medium-Cost State,2,689.6551724137931,Freehold_Flat,0,Medium_Volume
Berjaya Times Square,Bukit Bintang,Kuala Lumpur,Freehold,Service Residence,499600.0,805.0,12,38430.769230769234,0,High,1,0,13.121565058832838,6.692083742506628,Low,Tier 1: High-Cost State,2,620.6211180124224,Freehold_Service Residence,1,Medium_Volume
Pelangi Indah Condominium,Jalan Kuching,Kuala Lumpur,Freehold,Condominium,295000.0,293.0,12,22692.30769230769,0,Medium,1,0,12.59473402514672,5.683579767338681,Low,Tier 1: High-Cost State,2,1006.8259385665528,Freehold_Condominium,1,Medium_Volume
Palmville Resort Condominium,Bandar Sunway,Selangor,Leasehold,Condominium,692500.0,469.0,12,53269.230769230766,0,High,0,0,13.44806496108591,6.152732694704104,Medium,Tier 1: High-Cost State,2,1476.545842217484,Leasehold_Condominium,0,Medium_Volume
SD Apartments II,Bandar Sri Damansara,Selangor,Freehold,Apartment,340000.0,430.0,12,26153.846153846152,0,High,1,0,12.73670383776449,6.066108090103747,Low,Tier 1: High-Cost State,2,790.6976744186046,Freehold_Apartment,0,Medium_Volume
The Ruma,KLCC,Kuala Lumpur,Freehold,Service Residence,1497050.0,1563.0,12,115157.69230769231,0,High,1,0,14.219007730957733,7.355001921105257,Low,Tier 1: High-Cost State,2,957.8055022392834,Freehold_Service Residence,1,Medium_Volume
Greenview Residence,Bandar Sungai Long,Selangor,Freehold,Condominium,650000.0,479.0,12,50000.0,0,High,1,0,13.384729180332174,6.173786103901937,Low,Tier 1: High-Cost State,2,1356.9937369519832,Freehold_Condominium,0,Medium_Volume
The Regina,Subang Jaya,Selangor,Leasehold,Condominium,545000.0,446.0,12,41923.07692307692,0,High,0,0,13.208542908506082,6.102558594613569,High,Tier 1: High-Cost State,2,1221.9730941704036,Leasehold_Condominium,0,Medium_Volume
Taman Permata,Bukit Mertajam,Penang,Freehold,Flat,75000.0,136.0,12,5769.2307692307695,0,Low,1,0,11.225256725762893,4.919980925828125,Medium,Tier 2: Medium-Cost State,2,551.4705882352941,Freehold_Flat,0,Medium_Volume
Beverly Hills 5,Kota Kinabalu,Sabah,Leasehold,Apartment,185000.0,402.0,12,14230.76923076923,0,High,0,0,12.128116509451258,5.998936561946683,Medium,Tier 3: Low-Cost State,2,460.19900497512435,Leasehold_Apartment,0,Medium_Volume
Flat Danau Kota,Setapak,Kuala Lumpur,Leasehold,Flat,190000.0,271.0,12,14615.384615384615,0,Medium,0,0,12.154784614286667,5.605802066295998,Medium,Tier 1: High-Cost State,2,701.1070110701107,Leasehold_Flat,1,Medium_Volume
Putra Damai,Putrajaya,Putrajaya,Freehold,Flat,250000.0,357.0,12,19230.76923076923,0,Medium,1,0,12.429220196836383,5.8805329864007,Low,Tier 1: High-Cost State,2,700.2801120448179,Freehold_Flat,0,Medium_Volume
Anggerik Apartment,Serendah,Selangor,Freehold,Apartment,130000.0,185.0,12,10000.0,0,Low,1,0,11.775297421715827,5.225746673713202,High,Tier 1: High-Cost State,2,702.7027027027027,Freehold_Apartment,0,Medium_Volume
Cyber Heights Villa,Cyberjaya,Selangor,Freehold,Condominium,364315.0,284.0,12,28024.23076923077,0,Medium,1,0,12.805776901878488,5.652489180268651,Low,Tier 1: High-Cost State,2,1282.7992957746478,Freehold_Condominium,0,Medium_Volume
Straits Quay (The Suites at Waterside),Tanjong Tokong,Penang,Freehold,Service Residence,1130000.0,851.0,12,86923.07692307692,0,High,1,0,13.937729075643883,6.747586526829315,Low,Tier 2: Medium-Cost State,2,1327.8495887191539,Freehold_Service Residence,0,Medium_Volume
Wisma 2020,Muar,Johor,Freehold,Apartment,155000.0,220.0,12,11923.076923076924,0,Low,1,0,11.951186847493476,5.3981627015177525,Low,Tier 1: High-Cost State,2,704.5454545454545,Freehold_Apartment,0,Medium_Volume
Karisma @ Eco Majestic,Semenyih,Selangor,Freehold,Apartment,262500.0,329.0,12,20192.30769230769,0,Medium,1,0,12.47801017053037,5.799092654460526,Medium,Tier 1: High-Cost State,2,797.8723404255319,Freehold_Apartment,0,Medium_Volume
Sentul Utama Condominium,Sentul,Kuala Lumpur,Leasehold,Condominium,342500.0,385.0,12,26346.153846153848,0,High,0,0,12.744029856388185,5.955837369464831,Low,Tier 1: High-Cost State,2,889.6103896103896,Leasehold_Condominium,1,Medium_Volume
D'carlton (Residensi Seri Mega),Masai,Johor,Freehold,Service Residence,410000.0,414.0,12,31538.46153846154,0,High,1,0,12.923914877701906,6.028278520230698,Medium,Tier 1: High-Cost State,2,990.3381642512078,Freehold_Service Residence,0,Medium_Volume
Vista Indah Putra,Klang,Selangor,Freehold,Apartment,330000.0,336.0,12,25384.615384615383,0,Medium,1,0,12.706850963741102,5.820082930352362,High,Tier 1: High-Cost State,2,982.1428571428571,Freehold_Apartment,0,Medium_Volume
Pangsapuri Cemara,Cheras,Kuala Lumpur,Leasehold,Apartment,377500.0,512.0,12,29038.46153846154,0,High,0,0,12.84132849667433,6.240275845170769,High,Tier 1: High-Cost State,2,737.3046875,Leasehold_Apartment,1,Medium_Volume
Pangsapuri Seri Inai,Serendah,Selangor,Freehold,Flat,132500.0,166.0,12,10192.307692307691,0,Low,1,0,11.794345471549745,5.117993812416755,High,Tier 1: High-Cost State,2,798.1927710843373,Freehold_Flat,0,Medium_Volume
Subang Perdana Goodyear Court 6,Subang Jaya,Selangor,Freehold,Apartment,282500.0,345.0,12,21730.76923076923,0,Medium,1,0,12.551437369385376,5.846438775057725,High,Tier 1: High-Cost State,2,818.8405797101449,Freehold_Apartment,0,Medium_Volume
Tuaran Impian,Tuaran,Sabah,Leasehold,Apartment,195000.0,234.0,12,15000.0,0,Medium,0,0,12.180759965737863,5.459585514144159,Low,Tier 3: Low-Cost State,2,833.3333333333334,Leasehold_Apartment,0,Medium_Volume
KL Traders Square,Setapak,Kuala Lumpur,Freehold,Service Residence,500000.0,533.0,12,38461.53846153846,0,High,1,0,13.122365377402328,6.280395838960195,Medium,Tier 1: High-Cost State,2,938.0863039399625,Freehold_Service Residence,1,Medium_Volume
Mesahill,Nilai,Negeri Sembilan,Freehold,Service Residence,260000.0,446.0,12,20000.0,0,High,1,0,12.468440756144114,6.102558594613569,Medium,Tier 2: Medium-Cost State,2,582.9596412556053,Freehold_Service Residence,0,Medium_Volume
The Peak Residences,Tanjong Tokong,Penang,Freehold,Condominium,570000.0,544.0,12,43846.153846153844,0,High,1,0,13.25339339419516,6.300785794663244,Low,Tier 2: Medium-Cost State,2,1047.7941176470588,Freehold_Condominium,0,Medium_Volume
Taman Telipok Ria Fasa 1 & Fasa 2,Tuaran,Sabah,Leasehold,Apartment,160000.0,263.0,12,12307.692307692309,0,Medium,0,0,11.982935344196433,5.575949103146316,Low,Tier 3: Low-Cost State,2,608.3650190114068,Leasehold_Apartment,0,Medium_Volume
TAMAN GAMELAN INDAH,Sungai Bakap,Penang,Freehold,"Terrace House, Semi D",408000.0,264.0,11,34000.0,0,Medium,1,0,12.919024904363686,5.579729825986222,Low,Tier 2: Medium-Cost State,2,1545.4545454545455,"Freehold_Terrace House, Semi D",0,Medium_Volume
TAMAN MERU 2B (FASA I-IV),Ipoh,Perak,Leasehold,Terrace House,280000.0,247.0,11,23333.333333333332,0,Medium,0,0,12.54254845357358,5.5134287461649825,High,Tier 3: Low-Cost State,2,1133.6032388663969,Leasehold_Terrace House,0,Medium_Volume
TAMAN TASEK MUTIARA,Ipoh,Perak,Freehold,Terrace House,370000.0,250.0,11,30833.333333333332,0,Medium,1,0,12.821260987319457,5.5254529391317835,High,Tier 3: Low-Cost State,2,1480.0,Freehold_Terrace House,0,Medium_Volume
SEMENYIH PARKLANDS,Beranang,Selangor,Freehold,Terrace House,465000.0,357.0,11,38750.0,0,Medium,1,0,13.049794835104816,5.8805329864007,Medium,Tier 1: High-Cost State,2,1302.5210084033613,Freehold_Terrace House,0,Medium_Volume
TAMAN MASTIARA,Batu Caves,Kuala Lumpur,Leasehold,Terrace House,590000.0,586.0,11,49166.666666666664,0,High,0,0,13.28787951079572,6.375024819828097,Medium,Tier 1: High-Cost State,2,1006.8259385665528,Leasehold_Terrace House,1,Medium_Volume
TAMAN PERWIRA,Simpang Ampat,Penang,Freehold,Terrace House,290000.0,248.0,11,24166.666666666668,0,Medium,1,0,12.577639650232573,5.517452896464707,Medium,Tier 2: Medium-Cost State,2,1169.3548387096773,Freehold_Terrace House,0,Medium_Volume
GALENA VILLA @TAMAN BUKIT GALENA,Seremban,Negeri Sembilan,Freehold,Terrace House,568000.0,397.0,11,47333.333333333336,0,High,1,0,13.249878458265119,5.986452005284438,Medium,Tier 2: Medium-Cost State,2,1430.7304785894207,Freehold_Terrace House,0,Medium_Volume
TAMAN GADONG UTAMA,Bertam,Melaka,"Freehold, Leasehold","Semi D, Terrace House",320000.0,204.0,11,26666.666666666668,0,Low,1,0,12.676079399771027,5.3230099791384085,Low,Tier 3: Low-Cost State,2,1568.6274509803923,"Freehold, Leasehold_Semi D, Terrace House",0,Medium_Volume
BANDAR JAYA,Bintulu,Sarawak,Leasehold,"Terrace House, Semi D",500000.0,250.0,11,41666.666666666664,0,Medium,0,0,13.122365377402328,5.5254529391317835,Low,Tier 2: Medium-Cost State,2,2000.0,"Leasehold_Terrace House, Semi D",0,Medium_Volume
RESIDENSI VILLA MUTIARA,Sungai Bakap,Penang,Freehold,"Terrace House, Semi D",560000.0,345.0,11,46666.666666666664,0,Medium,1,0,13.235693848424024,5.846438775057725,Low,Tier 2: Medium-Cost State,2,1623.1884057971015,"Freehold_Terrace House, Semi D",0,Medium_Volume
TAMAN AIR PUTIH PERMAI (PL 30779),Taiping,Perak,Freehold,Semi D,369900.0,128.0,11,30825.0,0,Low,1,0,12.820990681250251,4.859812404361672,Low,Tier 3: Low-Cost State,2,2889.84375,Freehold_Semi D,0,Medium_Volume
TAMAN SEREMBAN 3,Rasah,Negeri Sembilan,Freehold,Terrace House,390000.0,231.0,11,32500.0,0,Low,1,0,12.873904582205107,5.44673737166631,Medium,Tier 2: Medium-Cost State,2,1688.3116883116884,Freehold_Terrace House,0,Medium_Volume
TAMAN PENGKALAN PRISMA,Batu Gajah,Perak,Leasehold,Terrace House,290000.0,168.0,11,24166.666666666668,0,Low,0,0,12.577639650232573,5.1298987149230735,Medium,Tier 3: Low-Cost State,2,1726.1904761904761,Leasehold_Terrace House,0,Medium_Volume
TAMAN KIEN LEONG/KIM CHUAN,Klang,Selangor,Freehold,Terrace House,500000.0,325.0,11,41666.666666666664,0,Medium,1,0,13.122365377402328,5.786897381366708,High,Tier 1: High-Cost State,2,1538.4615384615386,Freehold_Terrace House,0,Medium_Volume
TAMAN MOSEY HILL,Ipoh,Perak,Leasehold,Terrace House,399880.0,211.0,11,33323.333333333336,0,Low,0,0,12.898922281828215,5.356586274672012,High,Tier 3: Low-Cost State,2,1895.1658767772512,Leasehold_Terrace House,0,Medium_Volume
TAMAN KURAU MURNI (BATU KURAU),Batu Kurau,Perak,Freehold,"Cluster House, Terrace House",318800.0,177.0,11,26566.666666666668,0,Low,1,0,12.672322362656137,5.181783550292085,Low,Tier 3: Low-Cost State,2,1801.129943502825,"Freehold_Cluster House, Terrace House",0,Medium_Volume
GARDEN CITY HOMES @ SEREMBAN 2,Seremban 2,Negeri Sembilan,Freehold,"Terrace House, Semi D",755000.0,236.0,11,62916.666666666664,0,Medium,1,0,13.534474352733596,5.4680601411351315,Low,Tier 2: Medium-Cost State,2,3199.1525423728813,"Freehold_Terrace House, Semi D",0,Medium_Volume
PARK AVENUE @ SEREMBAN 2,Seremban 2,Negeri Sembilan,Freehold,"Terrace House, Semi D, Bungalow",580000.0,207.0,11,48333.333333333336,0,Low,1,0,13.270785106659046,5.337538079701318,Low,Tier 2: Medium-Cost State,2,2801.9323671497586,"Freehold_Terrace House, Semi D, Bungalow",0,Medium_Volume
TAMAN RAIA PERDANA,Gopeng,Perak,Leasehold,Terrace House,140000.0,117.0,11,11666.666666666666,0,Low,0,0,11.849404844423074,4.770684624465665,Low,Tier 3: Low-Cost State,2,1196.5811965811965,Leasehold_Terrace House,0,Medium_Volume
TAMAN OREN,Butterworth,Penang,Freehold,Terrace House,1230800.0,778.0,11,102566.66666666667,0,High,1,0,14.023175734909382,6.658011045870748,Low,Tier 2: Medium-Cost State,2,1582.0051413881747,Freehold_Terrace House,0,Medium_Volume
TAMAN CEMPAKA PERDANA,Senawang,Negeri Sembilan,Leasehold,Terrace House,397083.0,244.0,11,33090.25,0,Medium,0,0,12.891903124189739,5.501258210544727,Low,Tier 2: Medium-Cost State,2,1627.389344262295,Leasehold_Terrace House,0,Medium_Volume
RENDANG EXORA (PEC LOT 24818),Pekan,Pahang,Freehold,Terrace House,260000.0,186.0,11,21666.666666666668,0,Low,1,0,12.468440756144114,5.231108616854587,Low,Tier 3: Low-Cost State,2,1397.8494623655913,Freehold_Terrace House,0,Medium_Volume
TAMAN PERMAI 2,Bukit Kepayang,Negeri Sembilan,Freehold,Terrace House,260000.0,209.0,11,21666.666666666668,0,Low,1,0,12.468440756144114,5.3471075307174685,Low,Tier 2: Medium-Cost State,2,1244.0191387559807,Freehold_Terrace House,0,Medium_Volume
TAMAN JENGKA SEJAHTERA (PT 29246),Chenor,Pahang,Leasehold,Terrace House,243750.0,158.0,11,20312.5,0,Low,0,0,12.403902491415781,5.0689042022202315,Low,Tier 3: Low-Cost State,2,1542.7215189873418,Leasehold_Terrace House,0,Medium_Volume
TAMAN PERDANA (CASA PERDANA),Simpang Ampat,Penang,Freehold,"Terrace House, Semi D",575000.0,374.0,11,47916.666666666664,0,High,1,0,13.26212705890841,5.926926025970411,Medium,Tier 2: Medium-Cost State,2,1537.433155080214,"Freehold_Terrace House, Semi D",0,Medium_Volume
